gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
ENSG00000188529,SRSF10,all,0.12333536561660241,1.2788663586487308,0.35665515918680474,0.3458112477548747,0.028131721668944027,3.473773012056945e-32,3.4797826393678034e-27
ENSG00000116350,SRSF4,all,0.10888174528848339,0.799208317763318,0.2889911775987725,0.3767649455363369,0.006648967562680984,9.627541023583076e-9,9.644196669553875e-4
ENSG00000116560,SFPQ,all,0.14911433575181893,2.772883115380774,0.47380130418105104,0.31471913318085487,0.047081403629623333,9.16679216739868e-53,9.182650717848281e-48
ENSG00000116754,SRSF11,all,0.17690921916957078,1.877495492625062,0.4164173379363253,0.4248363433816056,0.004661037547736102,1.5614320440260183e-6,0.15641333214621833
ENSG00000117523,PRRC2C,all,0.1459011661733424,1.7315477264627286,0.41871883390870734,0.34844662899771306,0.028080256288695572,3.9510164521701787e-32,3.957851710632433e-27
ENSG00000081237,PTPRC,all,0.13975264763141818,1.3007358887744498,0.33003452243958575,0.4234485731928256,2.65912519004011e-4,0.2513490291561051,1
ENSG00000198625,MDM4,all,0.13759419112261856,1.3714265850997063,0.3761411584196394,0.36580466679243995,0.014028052442475814,7.719059904833082e-17,7.732413878468443e-12
ENSG00000168264,IRF2BP2,all,0.1243132168336522,2.051555855417897,0.37813578826237054,0.3287528467085933,0.033259403614792134,9.369604480832126e-38,9.385813896583966e-33
ENSG00000153187,HNRNPU,all,0.15993568510090558,2.0678482479149807,0.4247794399693134,0.3765146569063219,0.017342220732575166,1.8786417794326484e-20,1.881891829711067e-15
ENSG00000151694,ADAM17,all,0.11339992299287444,0.6428217794372754,0.24426543920214805,0.46424874252893167,1.1610373383633731e-4,0.4484765659065443,1
ENSG00000174501,ANKRD36C,all,0.1136486418787412,0.5720819409289521,0.22079018028385117,0.5147359440199415,0.0028455313716650166,1.7493651727156984e-4,1
ENSG00000153201,RANBP2,all,0.10361971050047698,0.6491167598018179,0.2463367855772919,0.4206424560491179,0.001149222758022631,0.01709163744186691,1
ENSG00000169554,ZEB2,all,0.10767214900230963,0.9491273600156968,0.2831607211354047,0.3802510057559214,0.005676114570890544,1.1537658353019563e-7,0.011557618501970287
ENSG00000080345,RIF1,all,0.10657694580451466,0.575728016875739,0.21825853471423093,0.48830597137499065,7.005212034769611e-4,0.06262642010160356,1
ENSG00000013441,CLK1,all,0.12984946200620398,0.8563756997164051,0.2937476026083621,0.4420443293943246,5.243154695104812e-4,0.10723747856980448,1
ENSG00000206560,ANKRD28,all,0.19042088727385334,2.7458738587540608,0.448331415420023,0.4247324205363926,0.004351704081731377,3.466629842133186e-6,0.3472627111760076
ENSG00000144674,GOLGA4,all,0.10300264903377469,0.7105788074058799,0.2522439585730725,0.4083453558866341,0.0024824117061611273,4.565218571583157e-4,1
ENSG00000114857,NKTR,all,0.16628185297454037,1.8220150714019447,0.4225546605293441,0.3935156052148028,0.008645017461114355,6.056339178945477e-11,6.066816645725053e-6
ENSG00000003756,RBM5,all,0.10932526463014139,0.7300501982407652,0.2733410049865746,0.3999592546881541,0.0041808228798217665,5.39072399160563e-6,0.5400049944111107
ENSG00000173230,GOLGB1,all,0.12078123939017571,0.9149019217014513,0.2713463751438435,0.445118308015533,8.416940215965214e-4,0.041266394525601796,1
ENSG00000163660,CCNL1,all,0.19108120113658686,2.6325468265642216,0.47541235136171844,0.40192729656533965,0.01521610571339398,3.901472068212236e-18,3.9082216148902427e-13
ENSG00000136527,TRA2B,all,0.11466263040846608,1.1357864543555123,0.3433831990794016,0.3339203278316254,0.029146963299221163,2.7415324532232942e-33,2.7462753043673704e-28
ENSG00000038219,BOD1L1,all,0.11023984216672823,0.8692772515793934,0.28638281549673955,0.3849387470247261,0.006912750288143446,4.918257790870312e-9,4.926766376848517e-4
ENSG00000083896,YTHDC1,all,0.11626269439321125,0.8030443509820248,0.2797084771768316,0.4156566707118784,0.0032820887898486004,5.5690026988689106e-5,1
ENSG00000153914,SREK1,all,0.1569673796347211,1.6391447463105524,0.3945531261986958,0.3978358533032451,0.0066569980030629725,9.43258321482037e-9,9.44890158378201e-4
ENSG00000153922,CHD1,all,0.13223542461772056,0.8809525435779126,0.3010356731875719,0.4392682874342476,3.5892511985999435e-5,0.6734433144007055,1
ENSG00000169045,HNRNPH1,all,0.2129289873673832,2.7506621132953857,0.4761795166858458,0.4471611648677042,0.0016673514369304262,0.004072505139526277,1
ENSG00000112739,PRPF4B,all,0.13356497211092935,0.9647378196752422,0.31323360184119675,0.42640690949448057,0.0019511555627174772,0.001887496516556597,1
ENSG00000124766,SOX4,all,0.13082756202179988,2.310629682769036,0.3541235136171845,0.3694404833089604,0.01561546395842466,1.4312556943294641e-18,1.433731766680654e-13
ENSG00000146247,PHIP,all,0.149467123886349,1.4381075535885073,0.3690832374376678,0.4049686052501682,0.0057850012460408775,8.732754245656138e-8,0.008747861910501123
ENSG00000132424,PNISR,all,0.13385703908513638,2.472013788661079,0.4614499424626007,0.2900792193640487,0.076002524606513,3.2800627610450807e-84,3.285737269621689e-79
ENSG00000029363,BCLAF1,all,0.10737253952334944,1.1242136209431968,0.3477560414269275,0.3087582291389499,0.042040223320134365,2.7350705300920165e-47,2.7398022021090756e-42
ENSG00000049618,ARID1B,all,0.148517315674124,1.6890747287976722,0.40207134637514386,0.3693805017767995,0.01857803829923421,8.472871134895463e-22,8.487529201958833e-17
